Gene stable ID	Gene stable ID version	Gene name	Gene Synonym	Gene type	Chromosome/scaffold name
ENSGALG00000026515	ENSGALG00000026515.2			misc_RNA	3
ENSGALG00000015897	ENSGALG00000015897.7	IMPG1		protein_coding	3
ENSGALG00000027785	ENSGALG00000027785.3	CCBE1		protein_coding	Z
ENSGALG00000047327	ENSGALG00000047327.1			protein_coding	23
ENSGALG00000017036	ENSGALG00000017036.5	LHFPL6		protein_coding	1
ENSGALG00000047061	ENSGALG00000047061.1			protein_coding	5
ENSGALG00000006301	ENSGALG00000006301.6	KDM8		protein_coding	14
ENSGALG00000002987	ENSGALG00000002987.6	SERPINF2		protein_coding	19
ENSGALG00000011609	ENSGALG00000011609.6			protein_coding	5
ENSGALG00000036117	ENSGALG00000036117.2	TENT5B		protein_coding	23
ENSGALG00000045499	ENSGALG00000045499.2	TCFL5		protein_coding	20
ENSGALG00000010218	ENSGALG00000010218.6			protein_coding	9
ENSGALG00000010145	ENSGALG00000010145.6	MDGA1		protein_coding	3
ENSGALG00000017952	ENSGALG00000017952.2	U6		snRNA	Z
ENSGALG00000022976	ENSGALG00000022976.5			protein_coding	2
ENSGALG00000053074	ENSGALG00000053074.1			protein_coding	1
ENSGALG00000051672	ENSGALG00000051672.1	NHLRC3		protein_coding	1
ENSGALG00000010811	ENSGALG00000010811.7	LGMN		protein_coding	5
ENSGALG00000002784	ENSGALG00000002784.7	APEH		protein_coding	12
ENSGALG00000035325	ENSGALG00000035325.2	PMAIP1		protein_coding	Z
ENSGALG00000034251	ENSGALG00000034251.2	SLC9A1		protein_coding	23
ENSGALG00000007331	ENSGALG00000007331.6	SVIL		protein_coding	2
ENSGALG00000046724	ENSGALG00000046724.1	PRRG3		protein_coding	4
ENSGALG00000027198	ENSGALG00000027198.3	TMEM47		protein_coding	1
ENSGALG00000052586	ENSGALG00000052586.1			protein_coding	9
ENSGALG00000004881	ENSGALG00000004881.6			protein_coding	17
ENSGALG00000030187	ENSGALG00000030187.3	CAT		protein_coding	5
ENSGALG00000005652	ENSGALG00000005652.7	DIDO1		protein_coding	20
ENSGALG00000011318	ENSGALG00000011318.7	DNPEP		protein_coding	7
ENSGALG00000025534	ENSGALG00000025534.2	gga-mir-1728		miRNA	4
ENSGALG00000054795	ENSGALG00000054795.1			protein_coding	1
ENSGALG00000010256	ENSGALG00000010256.7	TIPARP		protein_coding	9
ENSGALG00000007311	ENSGALG00000007311.7	CLDN2		protein_coding	4
ENSGALG00000021345	ENSGALG00000021345.6	B3GNT9		protein_coding	11
ENSGALG00000017038	ENSGALG00000017038.6	PROSER1		protein_coding	1
ENSGALG00000001849	ENSGALG00000001849.5	BSN		protein_coding	12
ENSGALG00000003015	ENSGALG00000003015.6	SERPINF1		protein_coding	19
ENSGALG00000048124	ENSGALG00000048124.1			protein_coding	1
ENSGALG00000003195	ENSGALG00000003195.7	TRADD		protein_coding	11
ENSGALG00000016284	ENSGALG00000016284.6	TAB3		protein_coding	1
ENSGALG00000000943	ENSGALG00000000943.6	WDTC1		protein_coding	23
ENSGALG00000045584	ENSGALG00000045584.2			protein_coding	4
ENSGALG00000006307	ENSGALG00000006307.7	NSMCE1		protein_coding	14
ENSGALG00000028683	ENSGALG00000028683.3	SSR3		protein_coding	9
ENSGALG00000003201	ENSGALG00000003201.6	FBXL8		protein_coding	11
ENSGALG00000042845	ENSGALG00000042845.2			protein_coding	2
ENSGALG00000034777	ENSGALG00000034777.2	VPS13D		protein_coding	21
ENSGALG00000002854	ENSGALG00000002854.6	PDZD2		protein_coding	Z
ENSGALG00000048815	ENSGALG00000048815.1			protein_coding	1
ENSGALG00000043669	ENSGALG00000043669.2	WDFY3		protein_coding	4
ENSGALG00000015284	ENSGALG00000015284.6	RGMB		protein_coding	Z
ENSGALG00000049217	ENSGALG00000049217.1			protein_coding	1
ENSGALG00000027840	ENSGALG00000027840.2	gga-mir-6681		miRNA	20
ENSGALG00000010813	ENSGALG00000010813.7	GOLGA5		protein_coding	5
ENSGALG00000002908	ENSGALG00000002908.7	TRAIP		protein_coding	12
ENSGALG00000000955	ENSGALG00000000955.6	TMEM222		protein_coding	23
ENSGALG00000017039	ENSGALG00000017039.7	STOML3		protein_coding	1
ENSGALG00000037435	ENSGALG00000037435.2			protein_coding	1
ENSGALG00000028222	ENSGALG00000028222.4			protein_coding	4
ENSGALG00000011306	ENSGALG00000011306.6	DES		protein_coding	7
ENSGALG00000016285	ENSGALG00000016285.6			protein_coding	1
ENSGALG00000007964	ENSGALG00000007964.6	CASTOR1		protein_coding	15
ENSGALG00000012410	ENSGALG00000012410.5			protein_coding	1
ENSGALG00000053848	ENSGALG00000053848.1			protein_coding	1
ENSGALG00000010149	ENSGALG00000010149.6	CMTR1		protein_coding	3
ENSGALG00000054812	ENSGALG00000054812.1			protein_coding	1
ENSGALG00000003031	ENSGALG00000003031.6	SMYD4		protein_coding	19
ENSGALG00000010820	ENSGALG00000010820.6	CHGA		protein_coding	5
ENSGALG00000012778	ENSGALG00000012778.7	SLC35B3		protein_coding	2
ENSGALG00000034964	ENSGALG00000034964.2	SYTL1		protein_coding	23
ENSGALG00000033811	ENSGALG00000033811.2	PTPRN		protein_coding	7
ENSGALG00000003258	ENSGALG00000003258.6	DNAAF1		protein_coding	11
ENSGALG00000027794	ENSGALG00000027794.2	gga-mir-6548		miRNA	14
ENSGALG00000050774	ENSGALG00000050774.1			protein_coding	1
ENSGALG00000048015	ENSGALG00000048015.1			protein_coding	1
ENSGALG00000039659	ENSGALG00000039659.2			protein_coding	1
ENSGALG00000035447	ENSGALG00000035447.3			protein_coding	14
ENSGALG00000007443	ENSGALG00000007443.4	TMLHE		protein_coding	4
ENSGALG00000035867	ENSGALG00000035867.3	ELF5		protein_coding	5
ENSGALG00000012416	ENSGALG00000012416.6			protein_coding	1
ENSGALG00000028837	ENSGALG00000028837.2	gga-mir-6567		miRNA	20
ENSGALG00000047135	ENSGALG00000047135.1			protein_coding	1
ENSGALG00000017040	ENSGALG00000017040.6			protein_coding	1
ENSGALG00000034139	ENSGALG00000034139.2			miRNA	7
ENSGALG00000025477	ENSGALG00000025477.2	gga-mir-1678		miRNA	12
ENSGALG00000048910	ENSGALG00000048910.1			protein_coding	1
ENSGALG00000015288	ENSGALG00000015288.7	RIOK2		protein_coding	Z
ENSGALG00000023256	ENSGALG00000023256.4	RNF8		protein_coding	3
ENSGALG00000035058	ENSGALG00000035058.2	CAMKV		protein_coding	12
ENSGALG00000050979	ENSGALG00000050979.1			miRNA	1
ENSGALG00000027506	ENSGALG00000027506.4	DNAJB2		protein_coding	7
ENSGALG00000025688	ENSGALG00000025688.3			misc_RNA	20
ENSGALG00000034898	ENSGALG00000034898.3	ITPK1		protein_coding	5
ENSGALG00000008037	ENSGALG00000008037.7	HORMAD2		protein_coding	15
ENSGALG00000003072	ENSGALG00000003072.6	RPA1		protein_coding	19
ENSGALG00000030706	ENSGALG00000030706.2	MAP3K6		protein_coding	23
ENSGALG00000025235	ENSGALG00000025235.2	gga-mir-1746		miRNA	20
ENSGALG00000010284	ENSGALG00000010284.6	GMPS		protein_coding	9
ENSGALG00000047119	ENSGALG00000047119.1			protein_coding	1
ENSGALG00000006318	ENSGALG00000006318.3	IL21R		protein_coding	14
ENSGALG00000051903	ENSGALG00000051903.1			miRNA	20
ENSGALG00000024500	ENSGALG00000024500.2	gga-mir-124a-2		miRNA	20
ENSGALG00000007448	ENSGALG00000007448.4	SPRY3		protein_coding	4
ENSGALG00000003273	ENSGALG00000003273.5	HSDL1		protein_coding	11
ENSGALG00000028267	ENSGALG00000028267.4			protein_coding	Z
ENSGALG00000005745	ENSGALG00000005745.7	YTHDF1		protein_coding	20
ENSGALG00000011324	ENSGALG00000011324.6			protein_coding	7
ENSGALG00000015290	ENSGALG00000015290.5	LIX1		protein_coding	Z
ENSGALG00000015901	ENSGALG00000015901.7	SENP6		protein_coding	3
ENSGALG00000016286	ENSGALG00000016286.6	TASL		protein_coding	1
ENSGALG00000041752	ENSGALG00000041752.2	CD164L2		protein_coding	23
ENSGALG00000000274	ENSGALG00000000274.7			protein_coding	27
ENSGALG00000003168	ENSGALG00000003168.6	MTMR12		protein_coding	Z
ENSGALG00000039764	ENSGALG00000039764.3			protein_coding	1
ENSGALG00000007817	ENSGALG00000007817.6	EHF		protein_coding	5
ENSGALG00000053428	ENSGALG00000053428.1			protein_coding	5
ENSGALG00000012419	ENSGALG00000012419.5			protein_coding	1
ENSGALG00000000433	ENSGALG00000000433.7			protein_coding	7
ENSGALG00000014012	ENSGALG00000014012.6	WASF2		protein_coding	23
ENSGALG00000012784	ENSGALG00000012784.6	TXNDC5		protein_coding	2
ENSGALG00000003235	ENSGALG00000003235.6			protein_coding	Z
ENSGALG00000008040	ENSGALG00000008040.6			protein_coding	15
ENSGALG00000021589	ENSGALG00000021589.5			pseudogene	19
ENSGALG00000011326	ENSGALG00000011326.7			pseudogene	7
ENSGALG00000007466	ENSGALG00000007466.6	EDNRB2		protein_coding	4
ENSGALG00000031286	ENSGALG00000031286.3	APIP		protein_coding	5
ENSGALG00000015301	ENSGALG00000015301.6	LNPEP		protein_coding	Z
ENSGALG00000003082	ENSGALG00000003082.6	DPH1		protein_coding	19
ENSGALG00000003293	ENSGALG00000003293.6	MBTPS1		protein_coding	11
ENSGALG00000024592	ENSGALG00000024592.2	SNORA66		snoRNA	Z
ENSGALG00000005762	ENSGALG00000005762.6	BIRC7		protein_coding	20
ENSGALG00000042056	ENSGALG00000042056.2	gga-mir-1658		miRNA	9
ENSGALG00000055006	ENSGALG00000055006.1	AHDC1		protein_coding	23
ENSGALG00000003248	ENSGALG00000003248.7	SUB1		protein_coding	Z
ENSGALG00000023131	ENSGALG00000023131.4	PDXP		protein_coding	1
ENSGALG00000010302	ENSGALG00000010302.7			protein_coding	9
ENSGALG00000011328	ENSGALG00000011328.6	GLB1L		protein_coding	7
ENSGALG00000007346	ENSGALG00000007346.6	JCAD		protein_coding	2
ENSGALG00000054531	ENSGALG00000054531.1			protein_coding	27
ENSGALG00000027100	ENSGALG00000027100.2	gga-mir-6571		miRNA	2
ENSGALG00000004852	ENSGALG00000004852.6	DNM1		protein_coding	17
ENSGALG00000051346	ENSGALG00000051346.1	gga-mir-12220		miRNA	12
ENSGALG00000033753	ENSGALG00000033753.3	PDHX		protein_coding	5
ENSGALG00000051801	ENSGALG00000051801.1	gga-mir-2184a		miRNA	19
ENSGALG00000002169	ENSGALG00000002169.5	PLEKHB2		protein_coding	9
ENSGALG00000012422	ENSGALG00000012422.6			protein_coding	1
ENSGALG00000026293	ENSGALG00000026293.4	C3orf33		protein_coding	9
ENSGALG00000047603	ENSGALG00000047603.1	gga-mir-132a		miRNA	19
ENSGALG00000017405	ENSGALG00000017405.6	NPR3		protein_coding	Z
ENSGALG00000050616	ENSGALG00000050616.1			protein_coding	27
ENSGALG00000048853	ENSGALG00000048853.1	gga-mir-132c		miRNA	19
ENSGALG00000002919	ENSGALG00000002919.7	MON1A		protein_coding	12
ENSGALG00000012787	ENSGALG00000012787.7	BMP6		protein_coding	2
ENSGALG00000005774	ENSGALG00000005774.6	NKAIN4		protein_coding	20
ENSGALG00000011332	ENSGALG00000011332.6	ANKZF1		protein_coding	7
ENSGALG00000042077	ENSGALG00000042077.2	HIC1		protein_coding	19
ENSGALG00000003302	ENSGALG00000003302.7	SLC38A8		protein_coding	11
ENSGALG00000026811	ENSGALG00000026811.3			protein_coding	Z
ENSGALG00000033671	ENSGALG00000033671.2	FREM2		protein_coding	1
ENSGALG00000007351	ENSGALG00000007351.5	MTPAP		protein_coding	2
ENSGALG00000011266	ENSGALG00000011266.7	PPM1K		protein_coding	4
ENSGALG00000000293	ENSGALG00000000293.7			protein_coding	27
ENSGALG00000006394	ENSGALG00000006394.5			protein_coding	14
ENSGALG00000039080	ENSGALG00000039080.2	CD44		protein_coding	5
ENSGALG00000003108	ENSGALG00000003108.7	SMG6		protein_coding	19
ENSGALG00000003288	ENSGALG00000003288.6	TARS		protein_coding	Z
ENSGALG00000007470	ENSGALG00000007470.6	POLR1D		protein_coding	4
ENSGALG00000008486	ENSGALG00000008486.9	CACNA2D1		protein_coding	1
ENSGALG00000015311	ENSGALG00000015311.6	RNF38		protein_coding	Z
ENSGALG00000008051	ENSGALG00000008051.6	MTMR3		protein_coding	15
ENSGALG00000039001	ENSGALG00000039001.2	FILIP1		protein_coding	3
ENSGALG00000010165	ENSGALG00000010165.6	TCTE1		protein_coding	3
ENSGALG00000005781	ENSGALG00000005781.6	ARFGAP1		protein_coding	20
ENSGALG00000032993	ENSGALG00000032993.2	FTSJ3		protein_coding	27
ENSGALG00000015904	ENSGALG00000015904.5	TMEM30A		protein_coding	3
ENSGALG00000010169	ENSGALG00000010169.5			protein_coding	3
ENSGALG00000018277	ENSGALG00000018277.2	gga-mir-199-1		miRNA	17
ENSGALG00000012790	ENSGALG00000012790.7	DSP		protein_coding	2
ENSGALG00000015315	ENSGALG00000015315.6	TRIM14		protein_coding	Z
ENSGALG00000013409	ENSGALG00000013409.6			protein_coding	23
ENSGALG00000045555	ENSGALG00000045555.2	IVNS1ABP		protein_coding	8
ENSGALG00000044525	ENSGALG00000044525.2	NFKBIE		protein_coding	3
ENSGALG00000054035	ENSGALG00000054035.1			protein_coding	4
ENSGALG00000039658	ENSGALG00000039658.2	GGA1		protein_coding	1
ENSGALG00000007356	ENSGALG00000007356.6	MAP3K8		protein_coding	2
ENSGALG00000034311	ENSGALG00000034311.2	BTBD7		protein_coding	5
ENSGALG00000025184	ENSGALG00000025184.2	gga-mir-1666		miRNA	19
ENSGALG00000047941	ENSGALG00000047941.1			protein_coding	23
ENSGALG00000042325	ENSGALG00000042325.2			protein_coding	17
ENSGALG00000015906	ENSGALG00000015906.6	COX7A2		protein_coding	3
ENSGALG00000017044	ENSGALG00000017044.6	TRPC4		protein_coding	1
ENSGALG00000025234	ENSGALG00000025234.2	gga-mir-1696		miRNA	19
ENSGALG00000015320	ENSGALG00000015320.4	NANS		protein_coding	Z
ENSGALG00000003155	ENSGALG00000003155.6	SRR		protein_coding	19
ENSGALG00000010174	ENSGALG00000010174.7	SLC35B2		protein_coding	3
ENSGALG00000040986	ENSGALG00000040986.2	FAM76A		protein_coding	23
ENSGALG00000054802	ENSGALG00000054802.1			protein_coding	1
ENSGALG00000010312	ENSGALG00000010312.6	PLCH1		protein_coding	9
ENSGALG00000035578	ENSGALG00000035578.2	RBM6		protein_coding	12
ENSGALG00000000349	ENSGALG00000000349.6	PSMC5		protein_coding	27
ENSGALG00000037556	ENSGALG00000037556.2	SLC1A2		protein_coding	5
ENSGALG00000053343	ENSGALG00000053343.1			protein_coding	1
ENSGALG00000012795	ENSGALG00000012795.6	RIOK1		protein_coding	2
ENSGALG00000052024	ENSGALG00000052024.1			snoRNA	19
ENSGALG00000047055	ENSGALG00000047055.1			snoRNA	19
ENSGALG00000051522	ENSGALG00000051522.1			protein_coding	1
ENSGALG00000047531	ENSGALG00000047531.1	gga-mir-12259		miRNA	3
ENSGALG00000007886	ENSGALG00000007886.7			protein_coding	5
ENSGALG00000002172	ENSGALG00000002172.6	FAM168B		protein_coding	9
ENSGALG00000003295	ENSGALG00000003295.6	ADAMTS12		protein_coding	Z
ENSGALG00000003211	ENSGALG00000003211.6	POLDIP2		protein_coding	19
ENSGALG00000015326	ENSGALG00000015326.5	CLTA		protein_coding	Z
ENSGALG00000003213	ENSGALG00000003213.5	LGALS2		protein_coding	1
ENSGALG00000037603	ENSGALG00000037603.3	SESN2		protein_coding	23
ENSGALG00000003323	ENSGALG00000003323.7	NECAB2		protein_coding	11
ENSGALG00000034230	ENSGALG00000034230.3	SWT1		protein_coding	8
ENSGALG00000050112	ENSGALG00000050112.1			protein_coding	5
ENSGALG00000053002	ENSGALG00000053002.1			protein_coding	1
ENSGALG00000011319	ENSGALG00000011319.6	ADGRL3		protein_coding	4
ENSGALG00000029672	ENSGALG00000029672.2	ABCB6		protein_coding	7
ENSGALG00000037816	ENSGALG00000037816.2			protein_coding	4
ENSGALG00000033760	ENSGALG00000033760.2	PTGES2		protein_coding	17
ENSGALG00000031659	ENSGALG00000031659.2			protein_coding	1
ENSGALG00000042485	ENSGALG00000042485.2			protein_coding	23
ENSGALG00000049756	ENSGALG00000049756.1	gga-mir-1701		miRNA	4
ENSGALG00000023757	ENSGALG00000023757.4	TMEM199		protein_coding	19
ENSGALG00000006418	ENSGALG00000006418.6	PDPK1		protein_coding	14
ENSGALG00000038913	ENSGALG00000038913.2	LDLRAD3		protein_coding	5
ENSGALG00000052494	ENSGALG00000052494.1			protein_coding	4
ENSGALG00000040993	ENSGALG00000040993.3	BAMBI		protein_coding	2
ENSGALG00000002193	ENSGALG00000002193.7			protein_coding	9
ENSGALG00000029304	ENSGALG00000029304.2	SMARCD2		protein_coding	27
ENSGALG00000033077	ENSGALG00000033077.2	TRMT1L		protein_coding	8
ENSGALG00000029226	ENSGALG00000029226.3	ZFAND2B		protein_coding	7
ENSGALG00000003705	ENSGALG00000003705.8	VPS13C		protein_coding	10
ENSGALG00000034859	ENSGALG00000034859.2	COMMD9		protein_coding	5
ENSGALG00000021931	ENSGALG00000021931.3	SNORA73		snoRNA	23
ENSGALG00000052786	ENSGALG00000052786.1			protein_coding	4
ENSGALG00000017411	ENSGALG00000017411.6	RXFP4		protein_coding	Z
ENSGALG00000015908	ENSGALG00000015908.7	COL12A1		protein_coding	3
ENSGALG00000035281	ENSGALG00000035281.2	WAC		protein_coding	2
ENSGALG00000004767	ENSGALG00000004767.6	ODF2		protein_coding	17
ENSGALG00000030097	ENSGALG00000030097.2	RCC1		protein_coding	23
ENSGALG00000003310	ENSGALG00000003310.6	SLC45A2		protein_coding	Z
ENSGALG00000015528	ENSGALG00000015528.6	JAKMIP1		protein_coding	4
ENSGALG00000053631	ENSGALG00000053631.1	KIF12		protein_coding	19
ENSGALG00000033452	ENSGALG00000033452.3			protein_coding	7
ENSGALG00000036782	ENSGALG00000036782.2	OPRD1		protein_coding	23
ENSGALG00000007920	ENSGALG00000007920.7	PRR5L		protein_coding	5
ENSGALG00000008059	ENSGALG00000008059.6	ASCC2		protein_coding	15
ENSGALG00000052200	ENSGALG00000052200.1			protein_coding	1
ENSGALG00000005147	ENSGALG00000005147.6	AMY1A		protein_coding	8
ENSGALG00000050173	ENSGALG00000050173.1	TCEA3		protein_coding	23
ENSGALG00000039186	ENSGALG00000039186.3			protein_coding	2
ENSGALG00000010874	ENSGALG00000010874.6	UNC79		protein_coding	5
ENSGALG00000005790	ENSGALG00000005790.6			protein_coding	20
ENSGALG00000015331	ENSGALG00000015331.6	GNE		protein_coding	Z
ENSGALG00000012798	ENSGALG00000012798.7	SSR1		protein_coding	2
ENSGALG00000003589	ENSGALG00000003589.7	VTN		protein_coding	19
ENSGALG00000010182	ENSGALG00000010182.7	SLC29A1		protein_coding	3
ENSGALG00000007932	ENSGALG00000007932.6	TRAF6		protein_coding	5
ENSGALG00000003326	ENSGALG00000003326.6	AMACR		protein_coding	Z
ENSGALG00000036949	ENSGALG00000036949.2	ASAP3		protein_coding	23
ENSGALG00000053694	ENSGALG00000053694.1	OVST		protein_coding	1
ENSGALG00000025181	ENSGALG00000025181.2	gga-mir-1778		miRNA	13
ENSGALG00000038556	ENSGALG00000038556.3	CDC42EP1		protein_coding	1
ENSGALG00000007493	ENSGALG00000007493.7	NSDHL		protein_coding	4
ENSGALG00000005797	ENSGALG00000005797.6	COL20A1		protein_coding	20
ENSGALG00000027887	ENSGALG00000027887.4			protein_coding	Z
ENSGALG00000052271	ENSGALG00000052271.1	SLC23A3		protein_coding	7
ENSGALG00000028994	ENSGALG00000028994.4	SAP30L		protein_coding	13
ENSGALG00000030587	ENSGALG00000030587.2			protein_coding	3
ENSGALG00000006423	ENSGALG00000006423.7			protein_coding	14
ENSGALG00000051375	ENSGALG00000051375.1			protein_coding	23
ENSGALG00000025322	ENSGALG00000025322.2	gga-mir-1730		miRNA	4
ENSGALG00000011930	ENSGALG00000011930.7			protein_coding	1
ENSGALG00000007408	ENSGALG00000007408.6	MPP7		protein_coding	2
ENSGALG00000042365	ENSGALG00000042365.2	CARD10		protein_coding	1
ENSGALG00000005162	ENSGALG00000005162.6	RNPC3		protein_coding	8
ENSGALG00000011335	ENSGALG00000011335.6	NHEJ1		protein_coding	7
ENSGALG00000015529	ENSGALG00000015529.6	WFS1		protein_coding	4
ENSGALG00000038771	ENSGALG00000038771.3	TECRL		protein_coding	4
ENSGALG00000004738	ENSGALG00000004738.7	GLE1		protein_coding	17
ENSGALG00000003595	ENSGALG00000003595.6			protein_coding	19
ENSGALG00000035317	ENSGALG00000035317.2	ID3		protein_coding	23
ENSGALG00000050176	ENSGALG00000050176.1			protein_coding	19
ENSGALG00000003353	ENSGALG00000003353.6	RAI14		protein_coding	Z
ENSGALG00000016281	ENSGALG00000016281.6	DMD		protein_coding	1
ENSGALG00000041501	ENSGALG00000041501.3	AMER3		protein_coding	9
ENSGALG00000046817	ENSGALG00000046817.1			protein_coding	8
ENSGALG00000049692	ENSGALG00000049692.1			protein_coding	4
ENSGALG00000011347	ENSGALG00000011347.6	IHH		protein_coding	7
ENSGALG00000054217	ENSGALG00000054217.1			protein_coding	4
ENSGALG00000015332	ENSGALG00000015332.6	CPLX1		protein_coding	Z
ENSGALG00000008066	ENSGALG00000008066.6	UQCR10		protein_coding	15
ENSGALG00000002277	ENSGALG00000002277.6	KLHL24		protein_coding	9
ENSGALG00000051106	ENSGALG00000051106.1			miRNA	Z
ENSGALG00000041258	ENSGALG00000041258.2			protein_coding	23
ENSGALG00000037332	ENSGALG00000037332.2	IGFBP7		protein_coding	4
ENSGALG00000012442	ENSGALG00000012442.6	MFNG		protein_coding	1
ENSGALG00000026650	ENSGALG00000026650.2	gga-mir-6561		miRNA	8
ENSGALG00000000367	ENSGALG00000000367.7	ASIC2		protein_coding	27
ENSGALG00000007526	ENSGALG00000007526.6			protein_coding	4
ENSGALG00000011349	ENSGALG00000011349.5			protein_coding	7
ENSGALG00000026901	ENSGALG00000026901.2			miRNA	1
ENSGALG00000006441	ENSGALG00000006441.6	GNPTG		protein_coding	14
ENSGALG00000050907	ENSGALG00000050907.1			protein_coding	1
ENSGALG00000007530	ENSGALG00000007530.5			protein_coding	4
ENSGALG00000003365	ENSGALG00000003365.7	RAD1		protein_coding	Z
ENSGALG00000008070	ENSGALG00000008070.6	ZMAT5		protein_coding	15
ENSGALG00000015333	ENSGALG00000015333.6	PCGF3		protein_coding	Z
ENSGALG00000041564	ENSGALG00000041564.2	MAN1A2		protein_coding	1
ENSGALG00000005180	ENSGALG00000005180.7			protein_coding	8
ENSGALG00000054964	ENSGALG00000054964.1			protein_coding	4
ENSGALG00000007948	ENSGALG00000007948.5	LRRC4C		protein_coding	5
ENSGALG00000007417	ENSGALG00000007417.7	ODAD2		protein_coding	2
ENSGALG00000012446	ENSGALG00000012446.5	ELFN2		protein_coding	1
ENSGALG00000034212	ENSGALG00000034212.2	CFAP65		protein_coding	7
ENSGALG00000011387	ENSGALG00000011387.7	POLR2B		protein_coding	4
ENSGALG00000014362	ENSGALG00000014362.6	CD86		protein_coding	1
ENSGALG00000025899	ENSGALG00000025899.3			protein_coding	4
ENSGALG00000032308	ENSGALG00000032308.2	LRMDA		protein_coding	6
ENSGALG00000025849	ENSGALG00000025849.2			misc_RNA	5
ENSGALG00000015531	ENSGALG00000015531.6			protein_coding	4
ENSGALG00000040463	ENSGALG00000040463.2	CABP7		protein_coding	15
ENSGALG00000029305	ENSGALG00000029305.2			miRNA	33
ENSGALG00000002263	ENSGALG00000002263.6	KLHL6		protein_coding	9
ENSGALG00000052635	ENSGALG00000052635.1			protein_coding	8
ENSGALG00000005822	ENSGALG00000005822.6	KCNQ2		protein_coding	20
ENSGALG00000003203	ENSGALG00000003203.6			protein_coding	12
ENSGALG00000007426	ENSGALG00000007426.7	MKX		protein_coding	2
ENSGALG00000019824	ENSGALG00000019824.4			protein_coding	27
ENSGALG00000005203	ENSGALG00000005203.7	OLFM3		protein_coding	8
ENSGALG00000031996	ENSGALG00000031996.3			protein_coding	33
ENSGALG00000003387	ENSGALG00000003387.7			protein_coding	Z
ENSGALG00000038405	ENSGALG00000038405.2	CASR		protein_coding	1
